"Stratum"	"GeneID"
11	"B3GNT6"
2	"B3GNT7"
2	"B3GNT8"
2	"B3GNT9"
1	"B3GNTL1"
1	"B4GALNT1"
1	"B4GALNT2"
1	"B4GALNT3"
1	"B4GALNT4"
1	"B4GALT1"
1	"B4GALT2"
1	"B4GALT3"
1	"B4GALT4"
1	"B4GALT5"
1	"B4GALT6"
1	"B4GALT7"
2	"B4GAT1"
1	"B9D1"
1	"B9D2"
9	"BAALC"
1	"BAAT"
2	"BABAM1"
2	"BABAM2"
1	"BACE1"
1	"BACE2"
1	"BACH1"
1	"BACH2"
10	"BAD"
2	"BAG1"
1	"BAG2"
1	"BAG3"
1	"BAG4"
1	"BAG5"
2	"BAG6"
1	"BAHCC1"
2	"BAHD1"
2	"BAIAP2"
5	"BAIAP2L1"
6	"BAIAP2L2"
2	"BAIAP3"
4	"BAK1"
6	"BAMBI"
1	"BANF1"
1	"BANF2"
6	"BANK1"
5	"BANP"
1	"BAP1"
2	"BARD1"
1	"BARHL1"
1	"BARHL2"
1	"BARX1"
1	"BARX2"
11	"BASP1"
7	"BATF"
10	"BATF2"
10	"BATF3"
1	"BAX"
1	"BAZ1A"
1	"BAZ1B"
1	"BAZ2A"
1	"BAZ2B"
16	"BBC3"
2	"BBIP1"
10	"BBLN"
2	"BBOF1"
1	"BBOX1"
1	"BBS1"
5	"BBS12"
1	"BBS2"
1	"BBS4"
1	"BBS5"
1	"BBS7"
1	"BBS9"
2	"BBX"
4	"BCAM"
1	"BCAN"
1	"BCAP29"
1	"BCAP31"
2	"BCAR1"
4	"BCAR3"
10	"BCAS1"
2	"BCAS2"
2	"BCAS3"
1	"BCAS4"
1	"BCAT1"
1	"BCAT2"
2	"BCCIP"
1	"BCDIN3D"
1	"BCHE"
1	"BCKDHA"
1	"BCKDHB"
1	"BCKDK"
3	"BCL11A"
3	"BCL11B"
4	"BCL2"
5	"BCL2A1"
4	"BCL2L1"
11	"BCL2L10"
1	"BCL2L11"
1	"BCL2L12"
6	"BCL2L13"
9	"BCL2L14"
10	"BCL2L15"
4	"BCL2L2"
1	"BCL2L2-PABPN1"
1	"BCL3"
2	"BCL6"
2	"BCL6B"
4	"BCL7A"
4	"BCL7B"
1	"BCL7C"
1	"BCL9"
9	"BCL9L"
9	"BCLAF1"
9	"BCLAF3"
1	"BCO1"
1	"BCO2"
2	"BCOR"
1	"BCORL1"
1	"BCR"
1	"BCS1L"
1	"BDH1"
1	"BDH2"
1	"BDKRB1"
4	"BDKRB2"
1	"BDNF"
2	"BDP1"
9	"BEAN1"
1	"BECN1"
6	"BEGAIN"
1	"BEND2"
1	"BEND3"
5	"BEND4"
6	"BEND5"
7	"BEND6"
9	"BEND7"
1	"BEST1"
2	"BEST2"
2	"BEST3"
2	"BEST4"
2	"BET1"
2	"BET1L"
18	"BEX1"
18	"BEX2"
18	"BEX3"
18	"BEX4"
18	"BEX5"
2	"BFAR"
9	"BFSP1"
1	"BFSP2"
10	"BGLAP"
1	"BGN"
1	"BHLHA15"
6	"BHLHA9"
5	"BHLHE22"
1	"BHLHE23"
5	"BHLHE40"
4	"BHLHE41"
1	"BHMT"
1	"BHMT2"
1	"BICC1"
4	"BICD1"
4	"BICD2"
5	"BICDL1"
6	"BICDL2"
5	"BICRA"
5	"BICRAL"
10	"BID"
18	"BIK"
1	"BIN1"
1	"BIN2"
1	"BIN3"
1	"BIRC2"
1	"BIRC3"
1	"BIRC5"
1	"BIRC6"
1	"BIRC7"
1	"BIVM"
1	"BLCAP"
19	"BLID"
1	"BLK"
1	"BLM"
1	"BLMH"
1	"BLNK"
1	"BLOC1S1"
2	"BLOC1S2"
10	"BLOC1S3"
4	"BLOC1S4"
4	"BLOC1S5"
4	"BLOC1S5-TXNDC5"
3	"BLOC1S6"
2	"BLTP1"
2	"BLTP2"
2	"BLTP3A"
2	"BLTP3B"
1	"BLVRA"
1	"BLVRB"
3	"BLZF1"
1	"BMAL1"
1	"BMAL2"
6	"BMERB1"
10	"BMF"
1	"BMI1"
1	"BMP1"
4	"BMP10"
4	"BMP15"
1	"BMP2"
1	"BMP2K"
4	"BMP3"
1	"BMP4"
1	"BMP5"
1	"BMP6"
1	"BMP7"
4	"BMP8A"
4	"BMP8B"
1	"BMPER"
1	"BMPR1A"
1	"BMPR1B"
1	"BMPR2"
1	"BMS1"
1	"BMX"
6	"BNC1"
6	"BNC2"
2	"BNIP1"
1	"BNIP2"
1	"BNIP3"
1	"BNIP3L"
15	"BNIP5"
1	"BNIPL"
1	"BOC"
5	"BOD1"
5	"BOD1L1"
5	"BOD1L2"
5	"BOK"
1	"BOLA1"
1	"BOLA2"
1	"BOLA2-SMG1P6"
1	"BOLA2B"
2	"BOLA3"
1	"BOLL"
1	"BOP1"
4	"BORA"
4	"BORCS5"
3	"BORCS6"
5	"BORCS7"
5	"BORCS7-ASMT"
3	"BORCS8"
1	"BORCS8-MEF2B"
1	"BPGM"
1	"BPHL"
2	"BPI"
15	"BPIFA1"
16	"BPIFA2"
16	"BPIFA3"
11	"BPIFB1"
2	"BPIFB2"
10	"BPIFB3"
2	"BPIFB4"
6	"BPIFB6"
1	"BPIFC"
1	"BPNT1"
1	"BPNT2"
1	"BPTF"
26	"BPY2"
26	"BPY2B"
26	"BPY2C"
1	"BRAF"
1	"BRAP"
3	"BRAT1"
1	"BRCA1"
1	"BRCA2"
2	"BRCC3"
1	"BRD1"
2	"BRD10"
1	"BRD2"
1	"BRD3"
1	"BRD4"
1	"BRD7"
1	"BRD8"
1	"BRD9"
1	"BRDT"
1	"BRF1"
1	"BRF2"
1	"BRI3"
10	"BRI3BP"
9	"BRICD5"
8	"BRINP1"
8	"BRINP2"
8	"BRINP3"
1	"BRIP1"
1	"BRIX1"
2	"BRK1"
14	"BRME1"
2	"BRMS1"
2	"BRMS1L"
2	"BROX"
1	"BRPF1"
1	"BRPF3"
1	"BRS3"
1	"BRSK1"
1	"BRSK2"
1	"BRWD1"
1	"BRWD3"
2	"BSCL2"
2	"BSDC1"
1	"BSG"
1	"BSN"
11	"BSPH1"
2	"BSPRY"
3	"BST1"
18	"BST2"
1	"BSX"
1	"BTAF1"
1	"BTBD1"
3	"BTBD10"
5	"BTBD16"
2	"BTBD17"
5	"BTBD18"
2	"BTBD19"
1	"BTBD2"
1	"BTBD3"
1	"BTBD6"
3	"BTBD7"
2	"BTBD8"
1	"BTBD9"
6	"BTC"
1	"BTD"
1	"BTF3"
1	"BTF3L4"
1	"BTG1"
1	"BTG2"
1	"BTG3"
1	"BTG4"
1	"BTK"
11	"BTLA"
1	"BTN1A1"
1	"BTN2A1"
1	"BTN2A2"
1	"BTN3A1"
1	"BTN3A2"
1	"BTN3A3"
1	"BTNL2"
1	"BTNL3"
1	"BTNL8"
1	"BTNL9"
2	"BTRC"
1	"BUB1"
1	"BUB1B"
14	"BUB1B-PAK6"
1	"BUB3"
1	"BUD13"
1	"BUD23"
1	"BUD31"
1	"BVES"
1	"BYSL"
1	"BZW1"
1	"BZW2"
9	"C10orf105"
17	"C10orf120"
5	"C10orf53"
15	"C10orf62"
4	"C10orf67"
10	"C10orf71"
1	"C10orf88"
5	"C10orf90"
5	"C11orf16"
23	"C11orf21"
10	"C11orf24"
6	"C11orf42"
14	"C11orf52"
1	"C11orf54"
1	"C11orf58"
1	"C11orf65"
1	"C11orf68"
18	"C11orf71"
16	"C11orf86"
10	"C11orf87"
10	"C11orf91"
5	"C11orf98"
18	"C12orf42"
6	"C12orf43"
10	"C12orf50"
18	"C12orf54"
4	"C12orf56"
2	"C12orf57"
15	"C12orf60"
17	"C12orf71"
11	"C12orf75"
5	"C14orf119"
15	"C14orf180"
5	"C14orf28"
10	"C14orf39"
5	"C14orf93"
10	"C15orf39"
1	"C15orf40"
1	"C15orf48"
5	"C15orf61"
15	"C15orf62"
10	"C16orf46"
16	"C16orf54"
14	"C16orf74"
6	"C16orf78"
10	"C16orf86"
5	"C16orf87"
1	"C16orf89"
16	"C16orf90"
15	"C16orf92"
17	"C16orf95"
4	"C16orf96"
17	"C17orf107"
5	"C17orf49"
15	"C17orf50"
10	"C17orf58"
9	"C17orf67"
2	"C17orf75"
16	"C17orf99"
8	"C18orf21"
1	"C18orf32"
6	"C18orf54"
5	"C18orf63"
5	"C19orf12"
18	"C19orf18"
8	"C19orf25"
19	"C19orf33"
14	"C19orf38"
4	"C19orf44"
1	"C19orf47"
5	"C19orf53"
10	"C19orf67"
18	"C19orf73"
6	"C19orf81"
17	"C19orf84"
2	"C1D"
1	"C1GALT1"
2	"C1GALT1C1"
1	"C1QA"
1	"C1QB"
3	"C1QBP"
1	"C1QC"
1	"C1QL1"
1	"C1QL2"
1	"C1QL3"
1	"C1QL4"
1	"C1QTNF1"
5	"C1QTNF12"
1	"C1QTNF2"
1	"C1QTNF3"
1	"C1QTNF3-AMACR"
1	"C1QTNF4"
1	"C1QTNF5"
1	"C1QTNF6"
1	"C1QTNF7"
1	"C1QTNF8"
1	"C1QTNF9"
1	"C1QTNF9B"
1	"C1R"
1	"C1RL"
1	"C1S"
18	"C1orf105"
10	"C1orf115"
10	"C1orf116"
18	"C1orf122"
11	"C1orf127"
6	"C1orf131"
15	"C1orf141"
4	"C1orf146"
10	"C1orf159"
17	"C1orf162"
10	"C1orf167"
10	"C1orf174"
1	"C1orf185"
5	"C1orf198"
9	"C1orf21"
10	"C1orf210"
10	"C1orf216"
10	"C1orf226"
1	"C1orf35"
5	"C1orf43"
1	"C1orf50"
8	"C1orf52"
1	"C1orf53"
17	"C1orf54"
16	"C1orf56"
5	"C1orf74"
5	"C1orf87"
10	"C1orf94"
1	"C2"
17	"C20orf141"
17	"C20orf144"
18	"C20orf173"
14	"C20orf202"
5	"C20orf96"
6	"C21orf140"
8	"C21orf58"
10	"C21orf91"
5	"C22orf15"
2	"C22orf23"
11	"C22orf31"
6	"C22orf39"
23	"C22orf42"
5	"C2CD2"
6	"C2CD2L"
2	"C2CD3"
9	"C2CD4A"
9	"C2CD4B"
6	"C2CD4C"
8	"C2CD4D"
1	"C2CD5"
3	"C2CD6"
15	"C2orf15"
5	"C2orf42"
6	"C2orf49"
10	"C2orf66"
5	"C2orf68"
2	"C2orf69"
14	"C2orf72"
17	"C2orf74"
2	"C2orf76"
1	"C2orf78"
10	"C2orf80"
3	"C2orf81"
11	"C2orf88"
1	"C3"
1	"C3AR1"
6	"C3orf18"
4	"C3orf20"
18	"C3orf22"
4	"C3orf33"
3	"C3orf38"
10	"C3orf49"
10	"C3orf52"
10	"C3orf62"
9	"C3orf70"
10	"C3orf80"
1	"C4A"
1	"C4B"
1	"C4BPA"
2	"C4BPB"
1	"C4B_2"
5	"C4orf17"
14	"C4orf19"
17	"C4orf3"
1	"C4orf33"
15	"C4orf36"
10	"C4orf46"
10	"C4orf50"
15	"C4orf51"
9	"C4orf54"
1	"C5"
1	"C5AR1"
5	"C5AR2"
9	"C5orf15"
1	"C5orf22"
10	"C5orf24"
2	"C5orf34"
16	"C5orf46"
15	"C5orf47"
15	"C5orf52"
1	"C5orf63"
1	"C6"
5	"C6orf118"
5	"C6orf120"
12	"C6orf132"
4	"C6orf136"
17	"C6orf141"
6	"C6orf15"
6	"C6orf163"
10	"C6orf226"
10	"C6orf47"
6	"C6orf52"
1	"C6orf58"
5	"C6orf62"
7	"C6orf89"
2	"C7"
1	"C7orf25"
21	"C7orf33"
2	"C7orf50"
5	"C7orf57"
5	"C8A"
5	"C8B"
10	"C8G"
1	"C8orf33"
5	"C8orf34"
1	"C8orf44-SGK3"
6	"C8orf48"
14	"C8orf58"
5	"C8orf74"
5	"C8orf76"
1	"C8orf82"
10	"C8orf88"
8	"C9"
11	"C9orf152"
18	"C9orf153"
13	"C9orf40"
10	"C9orf43"
17	"C9orf50"
17	"C9orf57"
2	"C9orf72"
2	"C9orf78"
1	"C9orf85"
1	"CA1"
1	"CA10"
1	"CA11"
1	"CA12"
1	"CA13"
1	"CA14"
1	"CA2"
1	"CA3"
1	"CA4"
1	"CA5B"
1	"CA6"
1	"CA7"
1	"CA8"
1	"CA9"
5	"CAAP1"
1	"CAB39"
1	"CAB39L"
5	"CABCOCO1"
2	"CABIN1"
1	"CABLES1"
1	"CABLES2"
1	"CABP1"
1	"CABP2"
1	"CABP4"
1	"CABP5"
1	"CABP7"
18	"CABS1"
10	"CABYR"
5	"CACFD1"
1	"CACHD1"
1	"CACNA1A"
1	"CACNA1B"
1	"CACNA1C"
1	"CACNA1D"
1	"CACNA1E"
1	"CACNA1F"
1	"CACNA1G"
1	"CACNA1H"
1	"CACNA1I"
1	"CACNA1S"
1	"CACNA2D1"
1	"CACNA2D2"
1	"CACNA2D3"
1	"CACNA2D4"
3	"CACNB1"
3	"CACNB2"
3	"CACNB3"
3	"CACNB4"
6	"CACNG1"
1	"CACNG2"
1	"CACNG3"
1	"CACNG4"
6	"CACNG5"
9	"CACNG6"
6	"CACNG7"
1	"CACNG8"
1	"CACTIN"
2	"CACUL1"
1	"CACYBP"
1	"CAD"
4	"CADM1"
4	"CADM2"
4	"CADM3"
1	"CADM4"
1	"CADPS"
1	"CADPS2"
10	"CAGE1"
1	"CALB1"
1	"CALB2"
9	"CALCA"
9	"CALCB"
1	"CALCOCO1"
1	"CALCOCO2"
3	"CALCR"
3	"CALCRL"
9	"CALD1"
6	"CALHM1"
5	"CALHM2"
5	"CALHM3"
5	"CALHM4"
5	"CALHM5"
5	"CALHM6"
1	"CALM1"
1	"CALM2"
1	"CALM3"
1	"CALML3"
1	"CALML4"
18	"CALML5"
1	"CALML6"
1	"CALN1"
1	"CALR"
1	"CALR3"
1	"CALU"
9	"CALY"
1	"CAMK1"
1	"CAMK1D"
1	"CAMK1G"
1	"CAMK2A"
1	"CAMK2B"
1	"CAMK2D"
1	"CAMK2G"
9	"CAMK2N1"
9	"CAMK2N2"
1	"CAMK4"
1	"CAMKK1"
1	"CAMKK2"
2	"CAMKMT"
1	"CAMKV"
9	"CAMLG"
11	"CAMP"
2	"CAMSAP1"
2	"CAMSAP2"
2	"CAMSAP3"
2	"CAMTA1"
2	"CAMTA2"
1	"CAND1"
1	"CAND2"
1	"CANT1"
1	"CANX"
1	"CAP1"
1	"CAP2"
1	"CAPG"
1	"CAPN1"
1	"CAPN10"
1	"CAPN11"
1	"CAPN12"
1	"CAPN13"
1	"CAPN14"
1	"CAPN15"
1	"CAPN2"
1	"CAPN3"
1	"CAPN5"
1	"CAPN6"
1	"CAPN7"
1	"CAPN8"
1	"CAPN9"
1	"CAPNS1"
1	"CAPNS2"
1	"CAPRIN1"
1	"CAPRIN2"
1	"CAPS"
1	"CAPS2"
1	"CAPSL"
1	"CAPZA1"
1	"CAPZA2"
1	"CAPZA3"
1	"CAPZB"
7	"CARD10"
5	"CARD11"
5	"CARD14"
10	"CARD18"
10	"CARD19"
1	"CARD6"
10	"CARD8"
6	"CARD9"
5	"CARF"
1	"CARHSP1"
1	"CARM1"
2	"CARMIL1"
2	"CARMIL2"
2	"CARMIL3"
1	"CARNMT1"
1	"CARNS1"
1	"CARS1"
1	"CARS2"
9	"CARTPT"
1	"CASC3"
1	"CASD1"
1	"CASK"
3	"CASKIN1"
3	"CASKIN2"
1	"CASP1"
1	"CASP10"
4	"CASP12"
2	"CASP14"
4	"CASP2"
1	"CASP3"
4	"CASP4"
1	"CASP5"
2	"CASP6"
1	"CASP7"
1	"CASP8"
1	"CASP9"
1	"CASQ1"
1	"CASQ2"
1	"CASR"
2	"CASS4"
1	"CASTOR1"
6	"CASZ1"
1	"CAT"
2	"CATIP"
1	"CATSPER1"
1	"CATSPER2"
1	"CATSPER3"
1	"CATSPER4"
2	"CATSPERB"
2	"CATSPERD"
2	"CATSPERE"
1	"CATSPERG"
16	"CATSPERZ"
5	"CAV1"
5	"CAV2"
5	"CAV3"
1	"CAVIN1"
6	"CAVIN2"
9	"CAVIN3"
9	"CAVIN4"
9	"CBARP"
4	"CBFA2T2"
4	"CBFA2T3"
4	"CBFB"
1	"CBL"
1	"CBLB"
3	"CBLC"
5	"CBLIF"
2	"CBLL1"
2	"CBLL2"
1	"CBLN1"
1	"CBLN2"
1	"CBLN3"
1	"CBLN4"
1	"CBR1"
1	"CBR3"
1	"CBR4"
1	"CBS"
1	"CBX1"
1	"CBX2"
1	"CBX3"
1	"CBX4"
1	"CBX5"
1	"CBX6"
1	"CBX7"
1	"CBX8"
4	"CBY1"
15	"CBY2"
6	"CBY3"
2	"CC2D1A"
2	"CC2D1B"
1	"CC2D2A"
1	"CC2D2B"
2	"CCAR1"
2	"CCAR2"
1	"CCBE1"
5	"CCDC102A"
5	"CCDC102B"
2	"CCDC103"
9	"CCDC106"
17	"CCDC107"
10	"CCDC110"
2	"CCDC112"
2	"CCDC115"
15	"CCDC116"
10	"CCDC117"
2	"CCDC12"
5	"CCDC120"
16	"CCDC121"
6	"CCDC122"
2	"CCDC124"
5	"CCDC125"
5	"CCDC126"
7	"CCDC127"
2	"CCDC13"
3	"CCDC134"
10	"CCDC136"
6	"CCDC137"
4	"CCDC138"
5	"CCDC14"
5	"CCDC141"
5	"CCDC142"
1	"CCDC144A"
1	"CCDC146"
2	"CCDC148"
4	"CCDC149"
2	"CCDC15"
5	"CCDC150"
10	"CCDC152"
5	"CCDC154"
5	"CCDC157"
5	"CCDC158"
10	"CCDC159"
10	"CCDC160"
4	"CCDC166"
5	"CCDC167"
16	"CCDC168"
5	"CCDC169"
5	"CCDC169-SOHLH2"
2	"CCDC17"
4	"CCDC170"
5	"CCDC171"
6	"CCDC172"
2	"CCDC174"
10	"CCDC175"
4	"CCDC177"
5	"CCDC178"
18	"CCDC179"
5	"CCDC18"
2	"CCDC180"
8	"CCDC181"
15	"CCDC182"
2	"CCDC183"
16	"CCDC184"
10	"CCDC185"
2	"CCDC186"
15	"CCDC187"
16	"CCDC188"
15	"CCDC190"
5	"CCDC191"
1	"CCDC198"
2	"CCDC22"
5	"CCDC24"
1	"CCDC25"
6	"CCDC27"
5	"CCDC28B"
9	"CCDC3"
10	"CCDC30"
6	"CCDC32"
5	"CCDC33"
5	"CCDC34"
2	"CCDC38"
1	"CCDC39"
1	"CCDC40"
2	"CCDC42"
5	"CCDC43"
1	"CCDC47"
10	"CCDC50"
5	"CCDC51"
16	"CCDC54"
2	"CCDC57"
10	"CCDC59"
4	"CCDC6"
5	"CCDC60"
1	"CCDC61"
5	"CCDC62"
1	"CCDC63"
1	"CCDC65"
7	"CCDC66"
10	"CCDC68"
9	"CCDC69"
14	"CCDC7"
17	"CCDC70"
10	"CCDC71"
10	"CCDC71L"
4	"CCDC73"
6	"CCDC74A"
6	"CCDC74B"
2	"CCDC77"
5	"CCDC78"
18	"CCDC8"
1	"CCDC80"
2	"CCDC81"
8	"CCDC82"
5	"CCDC83"
4	"CCDC85A"
4	"CCDC85B"
4	"CCDC85C"
2	"CCDC86"
2	"CCDC87"
2	"CCDC88A"
4	"CCDC88B"
2	"CCDC88C"
5	"CCDC89"
5	"CCDC9"
2	"CCDC90B"
5	"CCDC91"
5	"CCDC92"
1	"CCDC93"
2	"CCDC97"
10	"CCDC9B"
15	"CCER1"
17	"CCER2"
5	"CCHCR1"
2	"CCIN"
10	"CCK"
1	"CCKAR"
4	"CCKBR"
11	"CCL1"
1	"CCL11"
1	"CCL13"
10	"CCL17"
1	"CCL19"
1	"CCL2"
10	"CCL20"
10	"CCL21"
11	"CCL22"
1	"CCL24"
1	"CCL25"
1	"CCL26"
11	"CCL27"
10	"CCL28"
1	"CCL5"
1	"CCL7"
1	"CCL8"
4	"CCM2"
6	"CCM2L"
6	"CCN1"
6	"CCN2"
6	"CCN3"
6	"CCN4"
6	"CCN5"
6	"CCN6"
1	"CCNA1"
1	"CCNA2"
1	"CCNB1"
2	"CCNB1IP1"
1	"CCNB2"
1	"CCNB3"
2	"CCNC"
1	"CCND1"
1	"CCND2"
1	"CCND3"
3	"CCNDBP1"
1	"CCNE1"
1	"CCNE2"
1	"CCNF"
1	"CCNG1"
1	"CCNG2"
1	"CCNH"
1	"CCNI"
1	"CCNI2"
1	"CCNJ"
1	"CCNJL"
2	"CCNK"
1	"CCNL1"
1	"CCNL2"
1	"CCNO"
1	"CCNP"
1	"CCNQ"
1	"CCNT1"
1	"CCNT2"
1	"CCNY"
1	"CCNYL1"
5	"CCP110"
1	"CCPG1"
1	"CCR1"
5	"CCR10"
1	"CCR2"
1	"CCR3"
1	"CCR4"
1	"CCR5"
1	"CCR6"
1	"CCR7"
1	"CCR8"
1	"CCR9"
4	"CCRL2"
1	"CCS"
6	"CCSAP"
10	"CCSER1"
10	"CCSER2"
1	"CCT2"
1	"CCT3"
1	"CCT4"
1	"CCT5"
1	"CCT6A"
1	"CCT6B"
1	"CCT7"
1	"CCT8"
1	"CCT8L2"
2	"CCZ1"
2	"CCZ1B"
1	"CD101"
1	"CD109"
10	"CD14"
1	"CD151"
17	"CD160"
1	"CD163"
1	"CD163L1"
6	"CD164"
10	"CD164L2"
16	"CD177"
1	"CD180"
14	"CD19"
1	"CD1A"
1	"CD1B"
1	"CD1C"
1	"CD1D"
1	"CD1E"
10	"CD2"
10	"CD200"
10	"CD200R1"
14	"CD200R1L"
1	"CD207"
1	"CD209"
1	"CD22"
10	"CD226"
15	"CD24"
10	"CD244"
1	"CD247"
5	"CD248"
5	"CD27"
10	"CD274"
5	"CD276"
10	"CD28"
1	"CD2AP"
2	"CD2BP2"
10	"CD300A"
10	"CD300C"
10	"CD300E"
10	"CD300LB"
10	"CD300LD"
10	"CD300LF"
10	"CD300LG"
1	"CD302"
1	"CD320"
9	"CD33"
10	"CD34"
1	"CD36"
1	"CD37"
2	"CD38"
10	"CD3D"
10	"CD3E"
10	"CD3G"
11	"CD4"
1	"CD40"
10	"CD40LG"
1	"CD44"
1	"CD46"
15	"CD47"
10	"CD48"
5	"CD5"
19	"CD52"
1	"CD53"
1	"CD55"
11	"CD58"
5	"CD59"
1	"CD5L"
1	"CD6"
1	"CD63"
9	"CD68"
1	"CD69"
11	"CD7"
16	"CD70"
10	"CD72"
1	"CD74"
10	"CD79A"
10	"CD79B"
6	"CD80"
1	"CD81"
1	"CD82"
10	"CD83"
10	"CD84"
10	"CD86"
1	"CD8A"
10	"CD8B"
1	"CD9"
5	"CD93"
10	"CD96"
1	"CD99"
10	"CD99L2"
1	"CDA"
1	"CDADC1"
2	"CDAN1"
1	"CDC123"
1	"CDC14A"
1	"CDC14B"
1	"CDC16"
1	"CDC20"
1	"CDC20B"
1	"CDC23"
2	"CDC25A"
2	"CDC25B"
2	"CDC25C"
5	"CDC26"
1	"CDC27"
1	"CDC34"
1	"CDC37"
1	"CDC37L1"
1	"CDC40"
1	"CDC42"
1	"CDC42BPA"
1	"CDC42BPB"
1	"CDC42BPG"
1	"CDC42EP1"
1	"CDC42EP2"
1	"CDC42EP3"
1	"CDC42EP4"
9	"CDC42EP5"
3	"CDC42SE1"
3	"CDC42SE2"
1	"CDC45"
1	"CDC5L"
1	"CDC6"
1	"CDC7"
2	"CDC73"
10	"CDCA2"
12	"CDCA3"
6	"CDCA4"
10	"CDCA5"
2	"CDCA7"
2	"CDCA7L"
1	"CDCA8"
10	"CDCP1"
1	"CDCP2"
1	"CDH1"
1	"CDH10"
1	"CDH11"
1	"CDH12"
1	"CDH13"
1	"CDH15"
1	"CDH16"
1	"CDH17"
1	"CDH18"
1	"CDH19"
1	"CDH2"
1	"CDH20"
1	"CDH22"
1	"CDH23"
1	"CDH24"
1	"CDH26"
1	"CDH3"
1	"CDH4"
1	"CDH5"
1	"CDH6"
1	"CDH7"
1	"CDH8"
1	"CDH9"
1	"CDHR1"
1	"CDHR2"
1	"CDHR3"
1	"CDHR4"
4	"CDHR5"
1	"CDIN1"
2	"CDIP1"
1	"CDIPT"
1	"CDK1"
1	"CDK10"
1	"CDK11A"
1	"CDK11B"
1	"CDK12"
1	"CDK13"
1	"CDK14"
1	"CDK15"
1	"CDK16"
1	"CDK17"
1	"CDK18"
1	"CDK19"
1	"CDK2"
1	"CDK20"
4	"CDK2AP1"
5	"CDK2AP2"
1	"CDK3"
1	"CDK4"
1	"CDK5"
4	"CDK5R1"
4	"CDK5R2"
1	"CDK5RAP1"
1	"CDK5RAP2"
2	"CDK5RAP3"
1	"CDK6"
1	"CDK7"
1	"CDK8"
1	"CDK9"
1	"CDKAL1"
1	"CDKL1"
1	"CDKL2"
1	"CDKL3"
1	"CDKL4"
1	"CDKL5"
5	"CDKN1A"
5	"CDKN1B"
5	"CDKN1C"
1	"CDKN2A"
6	"CDKN2AIP"
6	"CDKN2AIPNL"
1	"CDKN2B"
1	"CDKN2C"
6	"CDKN2D"
1	"CDKN3"
2	"CDNF"
1	"CDO1"
1	"CDON"
2	"CDPF1"
5	"CDR2"
5	"CDR2L"
19	"CDRT15"
19	"CDRT15L2"
1	"CDS1"
1	"CDS2"
16	"CDSN"
2	"CDT1"
5	"CDV3"
1	"CDX1"
1	"CDX2"
4	"CDX4"
1	"CDY1"
1	"CDY1B"
1	"CDY2A"
1	"CDY2B"
1	"CDYL"
1	"CDYL2"
1	"CEACAM1"
1	"CEACAM16"
9	"CEACAM18"
14	"CEACAM19"
1	"CEACAM21"
1	"CEACAM3"
1	"CEACAM4"
1	"CEACAM5"
1	"CEACAM6"
1	"CEACAM7"
1	"CEACAM8"
1	"CEBPA"
1	"CEBPB"
1	"CEBPD"
1	"CEBPE"
1	"CEBPG"
1	"CEBPZ"
4	"CEBPZOS"
1	"CECR2"
1	"CEL"
1	"CELA1"
1	"CELA2A"
1	"CELA2B"
1	"CELA3A"
1	"CELA3B"
1	"CELF1"
1	"CELF2"
1	"CELF3"
1	"CELF4"
1	"CELF5"
1	"CELF6"
1	"CELSR1"
1	"CELSR2"
1	"CELSR3"
1	"CEMIP"
1	"CEMIP2"
23	"CEMP1"
2	"CENATAC"
14	"CEND1"
1	"CENPA"
1	"CENPB"
3	"CENPC"
1	"CENPE"
5	"CENPF"
10	"CENPH"
2	"CENPI"
2	"CENPJ"
3	"CENPK"
1	"CENPL"
3	"CENPM"
3	"CENPN"
3	"CENPO"
3	"CENPP"
10	"CENPQ"
2	"CENPS"
2	"CENPS-CORT"
3	"CENPT"
10	"CENPU"
1	"CENPV"
3	"CENPW"
2	"CENPX"
1	"CEP104"
2	"CEP112"
2	"CEP120"
10	"CEP126"
5	"CEP128"
2	"CEP131"
2	"CEP135"
6	"CEP15"
5	"CEP152"
1	"CEP162"
1	"CEP164"
1	"CEP170"
1	"CEP170B"
2	"CEP19"
2	"CEP192"
1	"CEP20"
5	"CEP250"
1	"CEP290"
4	"CEP295"
10	"CEP295NL"
1	"CEP350"
1	"CEP41"
2	"CEP43"
2	"CEP44"
9	"CEP55"
1	"CEP57"
5	"CEP57L1"
5	"CEP63"
10	"CEP68"
1	"CEP70"
2	"CEP72"
1	"CEP76"
2	"CEP78"
2	"CEP83"
5	"CEP85"
5	"CEP85L"
5	"CEP89"
1	"CEP95"
2	"CEP97"
1	"CEPT1"
5	"CER1"
1	"CERCAM"
1	"CERK"
1	"CERKL"
1	"CERS1"
1	"CERS2"
1	"CERS3"
1	"CERS4"
1	"CERS5"
1	"CERS6"
2	"CERT1"
1	"CES1"
1	"CES2"
1	"CES3"
1	"CES4A"
1	"CES5A"
1	"CETN1"
1	"CETN2"
1	"CETN3"
2	"CETP"
1	"CFAP100"
4	"CFAP107"
2	"CFAP119"
4	"CFAP126"
15	"CFAP141"
1	"CFAP144"
2	"CFAP157"
2	"CFAP161"
1	"CFAP184"
1	"CFAP20"
1	"CFAP206"
2	"CFAP20DC"
2	"CFAP210"
2	"CFAP221"
1	"CFAP251"
1	"CFAP263"
4	"CFAP276"
1	"CFAP298"
1	"CFAP298-TCP10L"
1	"CFAP299"
2	"CFAP300"
1	"CFAP36"
